,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order,bib
2420,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000202--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 2",Quarterfinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1953494,REIS SANTOS Paola,Person,BRA,Brazil,4.0,36.259,TIME,,+1.838,,5,203
2421,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000202--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 2",Quarterfinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543485,BOLLE CARRILLO Gabriela,Person,COL,Colombia,5.0,37.266,TIME,,+2.845,,7,14
2422,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000202--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 2",Quarterfinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1903122,GOMMERS Aiko,Person,BEL,Belgium,6.0,37.329,TIME,,+2.908,,6,215
2423,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000202--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 2",Quarterfinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1943611,MASETI Miyanda,Person,RSA,South Africa,7.0,42.401,TIME,,+7.980,,8,209
2424,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000202--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 2",Quarterfinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1895670,ETIENNE Axelle,Person,FRA,France,8.0,1:00.895,TIME,,+26.474,,4,13
8304,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000201--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 1",Quarterfinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940127,SAKAKIBARA Saya,Person,AUS,Australia,1.0,34.376,TIME,,,,1,77
8305,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000201--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 1",Quarterfinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969181,VEENSTRA Manon,Person,NED,Netherlands,2.0,35.042,TIME,,+0.666,,2,61
8306,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000201--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 1",Quarterfinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940126,REYNOLDS Lauren,Person,AUS,Australia,3.0,35.564,TIME,,+1.188,,3,21
8307,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000201--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 1",Quarterfinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976419,AEBERHARD Nadine,Person,SUI,Switzerland,4.0,35.654,TIME,,+1.278,,4,94
8308,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000201--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 1",Quarterfinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543483,PAJON LONDONO Mariana,Person,COL,Colombia,5.0,35.847,TIME,,+1.471,,7,100
8309,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000201--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 1",Quarterfinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1945047,WALKER Leila,Person,NZL,New Zealand,6.0,36.288,TIME,,+1.912,,5,7
8310,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000201--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 1",Quarterfinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1945772,HATAKEYAMA Sae,Person,JPN,Japan,7.0,37.953,TIME,,+3.577,,8,85
8311,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000201--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 1",Quarterfinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955104,STANCIL Felicia,Person,USA,United States,8.0,46.155,TIME,,+11.779,,6,23
9019,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000203--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 3",Quarterfinals Run 2 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955109,WILLOUGHBY Alise,Person,USA,United States,1.0,35.033,TIME,,,,2,11
9020,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000203--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 3",Quarterfinals Run 2 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969174,SMULDERS Laura,Person,NED,Netherlands,2.0,35.728,TIME,,+0.695,,1,110
9021,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000203--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 3",Quarterfinals Run 2 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969176,SMULDERS Merel,Person,NED,Netherlands,3.0,35.760,TIME,,+0.727,,4,22
9022,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000203--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 3",Quarterfinals Run 2 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955107,VAUGHN Daleny,Person,USA,United States,4.0,36.482,TIME,,+1.449,,3,31
9023,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000203--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 3",Quarterfinals Run 2 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1909859,KEJLSTRUP Malene,Person,DEN,Denmark,5.0,36.762,TIME,,+1.729,,6,175
9024,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000203--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 3",Quarterfinals Run 2 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1947924,STURISKA Veronika Monika,Person,LAT,Latvia,6.0,37.007,TIME,,+1.974,,5,218
9025,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000203--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 3",Quarterfinals Run 2 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1540695,HOWELL Shanayah,Person,ARU,Aruba,7.0,38.889,TIME,,+3.856,,8,101
9026,2024-08-01T21:13:57+02:00,BMXWINDVRACE----------QFNL000203--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 2 Heat 3",Quarterfinals Run 2 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1889789,BECK Alina,Person,GER,Germany,8.0,39.874,TIME,,+4.841,,7,230
2395,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000302--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 2",Quarterfinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1912553,SHRIEVER Bethany,Person,GBR,Great Britain,1.0,34.590,TIME,,,,1,911
2396,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000302--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 2",Quarterfinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955107,VAUGHN Daleny,Person,USA,United States,2.0,36.360,TIME,,+1.770,,5,31
2397,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000302--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 2",Quarterfinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976480,CLAESSENS Zoe,Person,SUI,Switzerland,3.0,36.393,TIME,,+1.803,,2,2
2398,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000302--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 2",Quarterfinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543485,BOLLE CARRILLO Gabriela,Person,COL,Colombia,4.0,36.593,TIME,,+2.003,,6,14
2399,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000302--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 2",Quarterfinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543483,PAJON LONDONO Mariana,Person,COL,Colombia,5.0,36.823,TIME,,+2.233,,4,100
2400,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000302--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 2",Quarterfinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976419,AEBERHARD Nadine,Person,SUI,Switzerland,6.0,37.099,TIME,,+2.509,,3,94
2401,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000302--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 2",Quarterfinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955104,STANCIL Felicia,Person,USA,United States,7.0,37.763,TIME,,+3.173,,8,23
2402,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000302--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 2",Quarterfinals Run 3 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1540695,HOWELL Shanayah,Person,ARU,Aruba,8.0,39.492,TIME,,+4.902,,7,101
8316,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000301--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 1",Quarterfinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940127,SAKAKIBARA Saya,Person,AUS,Australia,1.0,34.515,TIME,,,,1,77
8317,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000301--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 1",Quarterfinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1966693,SIMPSON Molly,Person,CAN,Canada,2.0,35.311,TIME,,+0.796,,2,44
8318,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000301--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 1",Quarterfinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940126,REYNOLDS Lauren,Person,AUS,Australia,3.0,35.589,TIME,,+1.074,,3,21
8319,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000301--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 1",Quarterfinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1895670,ETIENNE Axelle,Person,FRA,France,4.0,36.050,TIME,,+1.535,,8,13
8320,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000301--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 1",Quarterfinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1945772,HATAKEYAMA Sae,Person,JPN,Japan,5.0,36.720,TIME,,+2.205,,7,85
8321,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000301--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 1",Quarterfinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1953494,REIS SANTOS Paola,Person,BRA,Brazil,6.0,36.998,TIME,,+2.483,,4,203
8322,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000301--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 1",Quarterfinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1903122,GOMMERS Aiko,Person,BEL,Belgium,7.0,37.362,TIME,,+2.847,,6,215
8323,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000301--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 1",Quarterfinals Run 3 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1945047,WALKER Leila,Person,NZL,New Zealand,8.0,38.347,TIME,,+3.832,,5,7
9029,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000303--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 3",Quarterfinals Run 3 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955109,WILLOUGHBY Alise,Person,USA,United States,1.0,35.483,TIME,,,,1,11
9030,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000303--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 3",Quarterfinals Run 3 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969181,VEENSTRA Manon,Person,NED,Netherlands,2.0,35.520,TIME,,+0.037,,2,61
9031,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000303--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 3",Quarterfinals Run 3 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969176,SMULDERS Merel,Person,NED,Netherlands,3.0,35.649,TIME,,+0.166,,4,22
9032,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000303--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 3",Quarterfinals Run 3 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969174,SMULDERS Laura,Person,NED,Netherlands,4.0,35.792,TIME,,+0.309,,3,110
9033,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000303--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 3",Quarterfinals Run 3 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1889789,BECK Alina,Person,GER,Germany,5.0,37.017,TIME,,+1.534,,7,230
9034,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000303--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 3",Quarterfinals Run 3 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1947924,STURISKA Veronika Monika,Person,LAT,Latvia,6.0,37.120,TIME,,+1.637,,6,218
9035,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000303--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 3",Quarterfinals Run 3 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1909859,KEJLSTRUP Malene,Person,DEN,Denmark,7.0,37.629,TIME,,+2.146,,5,175
9036,2024-08-01T21:54:42+02:00,BMXWINDVRACE----------QFNL000303--,BMXWINDVRACE,Women,"Women, Quarterfinals Run 3 Heat 3",Quarterfinals Run 3 Heat 3,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1943611,MASETI Miyanda,Person,RSA,South Africa,8.0,43.210,TIME,,+7.727,,8,209
139,2024-08-01T22:18:34+02:00,BMXWINDVRACE----------REP-000100--,BMXWINDVRACE,Women,"Women, Last Chance Race",Last Chance Race,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543483,PAJON LONDONO Mariana,Person,COL,Colombia,1.0,36.015,TIME,,,Q,3,100
140,2024-08-01T22:18:34+02:00,BMXWINDVRACE----------REP-000100--,BMXWINDVRACE,Women,"Women, Last Chance Race",Last Chance Race,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1945772,HATAKEYAMA Sae,Person,JPN,Japan,2.0,37.068,TIME,,+1.053,Q,2,85
141,2024-08-01T22:18:34+02:00,BMXWINDVRACE----------REP-000100--,BMXWINDVRACE,Women,"Women, Last Chance Race",Last Chance Race,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543485,BOLLE CARRILLO Gabriela,Person,COL,Colombia,3.0,37.373,TIME,,+1.358,Q,1,14
142,2024-08-01T22:18:34+02:00,BMXWINDVRACE----------REP-000100--,BMXWINDVRACE,Women,"Women, Last Chance Race",Last Chance Race,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1909859,KEJLSTRUP Malene,Person,DEN,Denmark,4.0,37.375,TIME,,+1.360,Q,7,175
143,2024-08-01T22:18:34+02:00,BMXWINDVRACE----------REP-000100--,BMXWINDVRACE,Women,"Women, Last Chance Race",Last Chance Race,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1903122,GOMMERS Aiko,Person,BEL,Belgium,5.0,37.819,TIME,,+1.804,,6,215
144,2024-08-01T22:18:34+02:00,BMXWINDVRACE----------REP-000100--,BMXWINDVRACE,Women,"Women, Last Chance Race",Last Chance Race,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1945047,WALKER Leila,Person,NZL,New Zealand,6.0,38.362,TIME,,+2.347,,8,7
145,2024-08-01T22:18:34+02:00,BMXWINDVRACE----------REP-000100--,BMXWINDVRACE,Women,"Women, Last Chance Race",Last Chance Race,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1953494,REIS SANTOS Paola,Person,BRA,Brazil,7.0,2:14.343,TIME,,+1:38.328,,4,203
146,2024-08-01T22:18:34+02:00,BMXWINDVRACE----------REP-000100--,BMXWINDVRACE,Women,"Women, Last Chance Race",Last Chance Race,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1947924,STURISKA Veronika Monika,Person,LAT,Latvia,8.0,2:15.767,TIME,,+1:39.752,,5,218
3832,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000102--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 2",Semifinals Run 1 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1912553,SHRIEVER Bethany,Person,GBR,Great Britain,1.0,34.297,TIME,,,,1,911
3833,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000102--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 2",Semifinals Run 1 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1966693,SIMPSON Molly,Person,CAN,Canada,2.0,35.599,TIME,,+1.302,,2,44
3834,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000102--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 2",Semifinals Run 1 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940126,REYNOLDS Lauren,Person,AUS,Australia,3.0,35.814,TIME,,+1.517,,3,21
3835,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000102--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 2",Semifinals Run 1 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955107,VAUGHN Daleny,Person,USA,United States,4.0,36.181,TIME,,+1.884,,5,31
3836,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000102--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 2",Semifinals Run 1 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976480,CLAESSENS Zoe,Person,SUI,Switzerland,5.0,36.235,TIME,,+1.938,,6,2
3837,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000102--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 2",Semifinals Run 1 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543485,BOLLE CARRILLO Gabriela,Person,COL,Colombia,6.0,37.232,TIME,,+2.935,,8,14
3838,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000102--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 2",Semifinals Run 1 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1945772,HATAKEYAMA Sae,Person,JPN,Japan,7.0,37.600,TIME,,+3.303,,7,85
3839,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000102--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 2",Semifinals Run 1 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969176,SMULDERS Merel,Person,NED,Netherlands,8.0,,IRM,REL,,,4,22
12190,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000101--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 1",Semifinals Run 1 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940127,SAKAKIBARA Saya,Person,AUS,Australia,1.0,34.162,TIME,,,,1,77
12191,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000101--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 1",Semifinals Run 1 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955109,WILLOUGHBY Alise,Person,USA,United States,2.0,34.892,TIME,,+0.730,,2,11
12192,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000101--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 1",Semifinals Run 1 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969181,VEENSTRA Manon,Person,NED,Netherlands,3.0,35.016,TIME,,+0.854,,3,61
12193,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000101--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 1",Semifinals Run 1 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969174,SMULDERS Laura,Person,NED,Netherlands,4.0,36.165,TIME,,+2.003,,4,110
12194,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000101--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 1",Semifinals Run 1 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543483,PAJON LONDONO Mariana,Person,COL,Colombia,5.0,36.802,TIME,,+2.640,,7,100
12195,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000101--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 1",Semifinals Run 1 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1895670,ETIENNE Axelle,Person,FRA,France,6.0,37.202,TIME,,+3.040,,5,13
12196,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000101--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 1",Semifinals Run 1 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1909859,KEJLSTRUP Malene,Person,DEN,Denmark,7.0,37.493,TIME,,+3.331,,8,175
12197,2024-08-02T20:27:58+02:00,BMXWINDVRACE----------SFNL000101--,BMXWINDVRACE,Women,"Women, Semifinals Run 1 Heat 1",Semifinals Run 1 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976419,AEBERHARD Nadine,Person,SUI,Switzerland,8.0,,IRM,DNF,,,6,94
4470,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000201--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 1",Semifinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940127,SAKAKIBARA Saya,Person,AUS,Australia,1.0,34.847,TIME,,,,1,77
4471,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000201--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 1",Semifinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969181,VEENSTRA Manon,Person,NED,Netherlands,2.0,35.178,TIME,,+0.331,,2,61
4472,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000201--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 1",Semifinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1976480,CLAESSENS Zoe,Person,SUI,Switzerland,3.0,35.206,TIME,,+0.359,,5,2
4473,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000201--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 1",Semifinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1966693,SIMPSON Molly,Person,CAN,Canada,4.0,35.953,TIME,,+1.106,,3,44
4474,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000201--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 1",Semifinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543485,BOLLE CARRILLO Gabriela,Person,COL,Colombia,5.0,36.199,TIME,,+1.352,,6,14
4475,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000201--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 1",Semifinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1955107,VAUGHN Daleny,Person,USA,United States,6.0,37.333,TIME,,+2.486,,4,31
4476,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000201--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 1",Semifinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969176,SMULDERS Merel,Person,NED,Netherlands,7.0,37.459,TIME,,+2.612,,8,22
4477,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000201--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 1",Semifinals Run 2 Heat 1,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1909859,KEJLSTRUP Malene,Person,DEN,Denmark,8.0,37.861,TIME,,+3.014,,7,175
13047,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000202--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 2",Semifinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1912553,SHRIEVER Bethany,Person,GBR,Great Britain,1.0,34.339,TIME,,,,1,911
13048,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000202--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 2",Semifinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1969174,SMULDERS Laura,Person,NED,Netherlands,2.0,35.128,TIME,,+0.789,,4,110
13049,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000202--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 2",Semifinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1543483,PAJON LONDONO Mariana,Person,COL,Colombia,3.0,35.649,TIME,,+1.310,,5,100
13050,2024-08-02T20:57:40+02:00,BMXWINDVRACE----------SFNL000202--,BMXWINDVRACE,Women,"Women, Semifinals Run 2 Heat 2",Semifinals Run 2 Heat 2,FINISHED,W,Cycling BMX Racing,BMX,BMX Stadium,1940126,REYNOLDS Lauren,Person,AUS,Australia,4.0,35.917,TIME,,+1.578,,3,21
