,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order,bib
8346,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000200--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,4979556,JONES Jasmine,Person,USA,United States,1.0,53.60,TIME,,,Q,5,2448
8347,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000200--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1981089,JOSEPH Rogail,Person,RSA,South Africa,2.0,54.56,TIME,,,Q,9,2309
8348,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000200--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1974317,SUTHERLAND Savannah,Person,CAN,Canada,3.0,54.80,TIME,,,Q,3,1645
8349,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000200--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1895562,COUCKUYT Paulien,Person,BEL,Belgium,4.0,54.90,TIME,,,q,2,1569
8350,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000200--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1965685,WOODRUFF Gianna,Person,PAN,Panama,5.0,54.94,TIME,,,Re,8,2234
8351,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000200--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1552358,FOLORUNSO Ayomide,Person,ITA,Italy,6.0,55.03,TIME,,,Re,7,2021
8352,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000200--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1910763,GREBO Shana,Person,FRA,France,7.0,56.70,TIME,,,Re,6,1829
8353,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000200--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1920302,KRAFZIK Carolina,Person,GER,Germany,8.0,58.49,TIME,,,Re,4,1922
13509,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000400--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1960581,COCKRELL Anna,Person,USA,United States,1.0,53.91,TIME,,,Q,8,2423
13510,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000400--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1924463,NIELSEN Lina,Person,GBR,Great Britain,2.0,54.65,TIME,,,Q,7,1885
13511,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000400--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1554524,RUSSELL Janieve,Person,JAM,Jamaica,3.0,54.67,TIME,,,Q,4,2067
13512,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000400--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1895561,CLAES Hanne,Person,BEL,Belgium,4.0,54.80,TIME,,,q,9,1568
13513,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000400--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1892114,JICHOVA Nikoleta,Person,CZE,Czechia,5.0,55.45,TIME,,,Re,5,1716
13514,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000400--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1895881,CLAXTON Grace,Person,PUR,Puerto Rico,6.0,56.29,TIME,,,Re,3,2291
13515,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000400--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1904337,LEHIKOINEN Viivi,Person,FIN,Finland,7.0,56.67,TIME,,,Re,2,1812
13516,2024-08-05T11:14:56+02:00,ATHW400MHURD----------RND1000400--,ATHW400MHURD,Women's 400m Hurdles,Women's 400m Hurdles Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1981603,HOFFMAN Lauren,Person,PHI,Philippines,8.0,57.84,TIME,,,Re,6,2239
850,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1910451,KIPYEGON Faith,Person,KEN,Kenya,1.0,14:57.56,TIME,,,Q,8,2111
851,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1972105,HASSAN Sifan,Person,NED,Netherlands,2.0,14:57.65,TIME,,,Q,17,270
852,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1552305,BATTOCLETTI Nadia,Person,ITA,Italy,3.0,14:57.65,TIME,,,Q,19,261
853,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1910416,KIPKEMBOI Margaret Chelimo,Person,KEN,Kenya,4.0,14:57.70,TIME,,,Q,18,268
854,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1537345,TSEGAY Gudaf,Person,ETH,Ethiopia,5.0,14:57.84,TIME,,,Q,13,257
855,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1537066,TAYE Ejgayehu,Person,ETH,Ethiopia,6.0,14:57.97,TIME,,,Q,3,1800
856,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1960622,CRANNY Elise,Person,USA,United States,7.0,14:58.55,TIME,,,Q,12,2425
857,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1960161,SCHWEIZER Karissa,Person,USA,United States,8.0,14:59.64,TIME,,,Q,15,278
858,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1921782,TANAKA Nozomi,Person,JPN,Japan,9.0,15:00.62,TIME,,,,14,2093
859,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1904119,GARCIA Marta,Person,ESP,Spain,10.0,15:08.87,TIME,,,,5,1757
860,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1938777,MACHADO Mariana,Person,POR,Portugal,11.0,15:23.26,TIME,,,,6,2287
861,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1984746,CHEMUTAI Belinda,Person,UGA,Uganda,12.0,15:23.90,TIME,,,,1,2395
862,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1939813,RYAN Lauren,Person,AUS,Australia,13.0,15:29.35,TIME,,,,16,251
863,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1920150,KLEIN Hanna,Person,GER,Germany,14.0,15:31.85,TIME,,,,2,1919
864,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,4659538,ROOMS Lisa,Person,BEL,Belgium,15.0,15:37.55,TIME,,,,7,1577
865,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1948132,CAUNE Agate,Person,LAT,Latvia,16.0,15:38.19,TIME,,,,21,2126
866,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1921865,YAMAMOTO Yuma,Person,JPN,Japan,17.0,15:43.67,TIME,,,,11,2096
867,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1535216,CORTES Alma Delia,Person,MEX,Mexico,18.0,15:45.33,TIME,,,,20,2155
868,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1974144,SCOTT Briana,Person,CAN,Canada,19.0,15:47.30,TIME,,,,9,1640
869,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1544425,ANKITA,Person,IND,India,20.0,16:19.38,TIME,,,,10,1974
870,2024-08-02T18:34:32+02:00,ATHW5000M-------------RND1000100--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1981224,CHEPTOYEK Joy,Person,UGA,Uganda,,,IRM,DNS,,,4,275
8513,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1910560,CHEBET Beatrice,Person,KEN,Kenya,1.0,15:00.73,TIME,,,Q,3,266
8514,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1537069,EISA Medina,Person,ETH,Ethiopia,2.0,15:00.82,TIME,,,Q,10,1792
8515,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1939852,DAVIES Rose,Person,AUS,Australia,3.0,15:00.86,TIME,,,Q,20,1521
8516,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1878369,GROVDAL Karoline Bjerkeli,Person,NOR,Norway,4.0,15:01.14,TIME,,,Q,19,2215
8517,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1964008,NIYOMUKUNZI Francine,Person,BDI,Burundi,5.0,15:01.42,TIME,,,Q,9,252
8518,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1965326,MORGAN Whittni,Person,USA,United States,6.0,15:02.14,TIME,,,Q,14,2458
8519,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1904291,BLOMQVIST Nathalie,Person,FIN,Finland,7.0,15:02.75,TIME,,,Q,2,1803
8520,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1907141,BREA Joselyn Daniely,Person,VEN,Venezuela,8.0,15:02.89,TIME,,,Q,6,2490
8521,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1939780,BATT-DOYLE Isobel,Person,AUS,Australia,9.0,15:03.64,TIME,,,,18,1510
8522,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1972121,KOSTER Maureen,Person,NED,Netherlands,10.0,15:03.66,TIME,,,,11,2176
8523,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1535214,GALVAN Laura,Person,MEX,Mexico,11.0,15:05.20,TIME,,,,16,2157
8524,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1981154,LUKAN Klara,Person,SLO,Slovenia,12.0,15:09.61,TIME,,,,8,272
8525,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,4648450,CHEBET Esther,Person,UGA,Uganda,13.0,15:10.46,TIME,,,,15,2393
8526,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1544471,CHAUDHARY Parul,Person,IND,India,14.0,15:10.68,TIME,,,,1,1975
8527,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1533374,HASSAN NOUR Samiyah,Person,DJI,Djibouti,15.0,15:13.63,TIME,,,,17,1729
8528,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1552312,del BUONO Federica,Person,ITA,Italy,16.0,15:15.54,TIME,,,,12,2016
8529,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1911829,MADELEINE Sarah,Person,FRA,France,17.0,15:18.62,TIME,,,,13,1840
8530,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1928817,WAGNER-GYURKES Viktoria,Person,HUN,Hungary,18.0,15:48.24,TIME,,,,4,1973
8531,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1919882,KABASAWA Wakana,Person,JPN,Japan,19.0,15:50.86,TIME,,,,5,2087
8532,2024-08-02T18:59:44+02:00,ATHW5000M-------------RND1000200--,ATHW5000M,Women's 5000m,Women's 5000m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,4977609,McCANN Jodie,Person,IRL,Ireland,20.0,15:55.08,TIME,,,,7,1995
7668,2024-08-02T20:22:39+02:00,ATHW800M--------------RND1000100--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1924483,REEKIE Jemma,Person,GBR,Great Britain,1.0,2:00.00,TIME,,,Q,6,1892
7669,2024-08-02T20:22:39+02:00,ATHW800M--------------RND1000100--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1568815,GAJANOVA Gabriela,Person,SVK,Slovakia,2.0,2:00.29,TIME,,,Q,5,2363
7670,2024-08-02T20:22:39+02:00,ATHW800M--------------RND1000100--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1965891,WHITTAKER Juliette,Person,USA,United States,3.0,2:00.45,TIME,,,Q,7,2480
7671,2024-08-02T20:22:39+02:00,ATHW800M--------------RND1000100--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1977805,ROSAMILIA Valentina,Person,SUI,Switzerland,4.0,2:00.45,TIME,,,,3,2352
7672,2024-08-02T20:22:39+02:00,ATHW800M--------------RND1000100--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1974304,SHUKLA Jazz,Person,CAN,Canada,5.0,2:00.80,TIME,,,,2,1642
7673,2024-08-02T20:22:39+02:00,ATHW800M--------------RND1000100--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1910787,KANDISSOUNON Lena,Person,FRA,France,6.0,2:00.97,TIME,,,,4,1835
7674,2024-08-02T20:22:39+02:00,ATHW800M--------------RND1000100--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1536496,ALEMU Habitam,Person,ETH,Ethiopia,7.0,2:02.19,TIME,,,,8,1787
7675,2024-08-02T20:22:39+02:00,ATHW800M--------------RND1000100--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1960303,AL ROUMI Amal,Person,KUW,Kuwait,8.0,2:11.35,TIME,,,,9,2124
7676,2024-08-02T20:22:39+02:00,ATHW800M--------------RND1000100--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,W,Athletics,ATH,Stade de France,1957052,ALMASRI Layla,Person,PLE,Palestine,9.0,2:12.21,TIME,,,,1,2240
3175,2024-08-02T20:22:45+02:00,ATHW800M--------------RND1000200--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1556383,COOPER GASPAR Daily,Person,CUB,Cuba,1.0,1:58.88,TIME,,,Q,3,1702
3176,2024-08-02T20:22:45+02:00,ATHW800M--------------RND1000200--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1981072,SEKGODISO Prudence,Person,RSA,South Africa,2.0,1:59.84,TIME,,,Q,5,2311
3177,2024-08-02T20:22:45+02:00,ATHW800M--------------RND1000200--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1977775,PELLAUD Rachel,Person,SUI,Switzerland,3.0,2:00.07,TIME,,,Q,2,2350
3178,2024-08-02T20:22:45+02:00,ATHW800M--------------RND1000200--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1971759,NAKAAYI Halimah,Person,UGA,Uganda,4.0,2:00.51,TIME,,,,9,2399
3179,2024-08-02T20:22:45+02:00,ATHW800M--------------RND1000200--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,3555644,JEPKOSGEI Nelly,Person,BRN,Bahrain,5.0,2:00.63,TIME,,,,6,1614
3180,2024-08-02T20:22:45+02:00,ATHW800M--------------RND1000200--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1951962,de LIMA Flavia Maria,Person,BRA,Brazil,6.0,2:00.73,TIME,,,,8,1598
3181,2024-08-02T20:22:45+02:00,ATHW800M--------------RND1000200--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1904164,MARTIN Lorena,Person,ESP,Spain,7.0,2:02.52,TIME,,,,7,1766
3182,2024-08-02T20:22:45+02:00,ATHW800M--------------RND1000200--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,W,Athletics,ATH,Stade de France,1573181,WIELGOSZ Anna,Person,POL,Poland,8.0,2:02.54,TIME,,,,4,2271
3195,2024-08-02T20:22:52+02:00,ATHW800M--------------RND1000300--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1536497,MESELE Worknesh,Person,ETH,Ethiopia,1.0,1:58.07,TIME,,,Q,3,1797
3196,2024-08-02T20:22:52+02:00,ATHW800M--------------RND1000300--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1910802,LAMOTE Renelle,Person,FRA,France,2.0,1:58.59,TIME,,,Q,2,1837
3197,2024-08-02T20:22:52+02:00,ATHW800M--------------RND1000300--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,3548556,GILL Phoebe,Person,GBR,Great Britain,3.0,1:58.83,TIME,,,Q,8,1870
3198,2024-08-02T20:22:52+02:00,ATHW800M--------------RND1000300--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1552309,COIRO Eloisa,Person,ITA,Italy,4.0,1:59.19,TIME,,,,4,2013
3199,2024-08-02T20:22:52+02:00,ATHW800M--------------RND1000300--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1910408,KIPROTICH Vivian Chebet,Person,KEN,Kenya,5.0,1:59.90,TIME,,,,5,2110
3200,2024-08-02T20:22:52+02:00,ATHW800M--------------RND1000300--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1556381,ALMANZA Rose Mary,Person,CUB,Cuba,6.0,2:00.36,TIME,,,,9,1701
3201,2024-08-02T20:22:52+02:00,ATHW800M--------------RND1000300--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1980835,HORVAT Anita,Person,SLO,Slovenia,7.0,2:00.91,TIME,,,,6,2322
3202,2024-08-02T20:22:52+02:00,ATHW800M--------------RND1000300--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 3,Round 1 - Heat 3,FINISHED,W,Athletics,ATH,Stade de France,1556677,RAZIKI Assia,Person,MAR,Morocco,,,IRM,DQ,,,7,2149
4919,2024-08-02T20:23:02+02:00,ATHW800M--------------RND1000400--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1924429,HODGKINSON Keely,Person,GBR,Great Britain,1.0,1:59.31,TIME,,,Q,6,1874
4920,2024-08-02T20:23:02+02:00,ATHW800M--------------RND1000400--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1960675,AKINS Nia,Person,USA,United States,2.0,1:59.67,TIME,,,Q,7,2412
4921,2024-08-02T20:23:02+02:00,ATHW800M--------------RND1000400--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1963505,YARIGO Noelie,Person,BEN,Benin,3.0,1:59.68,TIME,,,Q,2,1588
4922,2024-08-02T20:23:02+02:00,ATHW800M--------------RND1000400--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1904341,MAATTANEN Eveliina,Person,FIN,Finland,4.0,2:00.02,TIME,,,,3,1813
4923,2024-08-02T20:23:02+02:00,ATHW800M--------------RND1000400--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1920153,KOLBERG Majtie,Person,GER,Germany,5.0,2:00.55,TIME,,,,9,1921
4924,2024-08-02T20:23:02+02:00,ATHW800M--------------RND1000400--,ATHW800M,Women's 800m,Women's 800m Round 1 - Heat 4,Round 1 - Heat 4,FINISHED,W,Athletics,ATH,Stade de France,1951000,NOWE Oratile,Person,BOT,Botswana,6.0,2:01.00,TIME,,,,5,1591
