,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_WLT,qualification_mark,start_order,bib
12224,2024-08-01T16:11:43+02:00,ARCWINDIVID-----------R64-001100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1931124,PAEGLIS Laura,Person,AUS,Australia,,4,SETS,L,,2,44
4450,2024-08-01T16:21:42+02:00,ARCWINDIVID-----------R64-001200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1564635,CHIU Yi-Ching,Person,TPE,Chinese Taipei,,0,SETS,L,,1,53
4451,2024-08-01T16:21:42+02:00,ARCWINDIVID-----------R64-001200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1890981,NODA Satsuki,Person,JPN,Japan,,6,SETS,W,,2,12
6132,2024-08-01T16:48:10+02:00,ARCWINDIVID-----------R32-000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1541268,LOPEZ Caroline,Person,FRA,France,,2,SETS,L,,1,21
6133,2024-08-01T16:48:10+02:00,ARCWINDIVID-----------R32-000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1890981,NODA Satsuki,Person,JPN,Japan,,6,SETS,W,,2,12
4444,2024-08-01T17:28:49+02:00,ARCWINDIVID-----------R64-001300--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,,6,SETS,W,,1,13
4445,2024-08-01T17:28:49+02:00,ARCWINDIVID-----------R64-001300--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1560991,HEALEY Penny,Person,GBR,Great Britain,,2,SETS,L,,2,52
2710,2024-08-01T17:46:11+02:00,ARCWINDIVID-----------R64-001400--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1553285,SCHWARZ Charline,Person,GER,Germany,,6,SETS,W,,1,45
2711,2024-08-01T17:46:11+02:00,ARCWINDIVID-----------R64-001400--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1536479,VAZQUEZ Ana,Person,MEX,Mexico,,4,SETS,L,,2,20
6120,2024-08-01T18:13:30+02:00,ARCWINDIVID-----------R32-000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,,7,SETS,W,,1,13
6121,2024-08-01T18:13:30+02:00,ARCWINDIVID-----------R32-000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1553285,SCHWARZ Charline,Person,GER,Germany,,1,SETS,L,,2,45
8568,2024-08-01T18:52:22+02:00,ARCWINDIVID-----------R64-000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,,6,SETS,W,,1,1
8569,2024-08-01T18:52:22+02:00,ARCWINDIVID-----------R64-000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1880735,RIVERA Alondra,Person,PUR,Puerto Rico,,0,SETS,L,,2,64
815,2024-08-01T19:05:35+02:00,ARCWINDIVID-----------R64-000200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1971736,CHENIER Virginie,Person,CAN,Canada,,2,SETS,L,,1,33
816,2024-08-01T19:05:35+02:00,ARCWINDIVID-----------R64-000200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1913851,OCTAVIA Rezza,Person,INA,Indonesia,,6,SETS,W,,2,32
949,2024-08-01T19:31:09+02:00,ARCWINDIVID-----------R32-000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,,6,SETS,W,,1,1
950,2024-08-01T19:31:09+02:00,ARCWINDIVID-----------R32-000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1913851,OCTAVIA Rezza,Person,INA,Indonesia,,0,SETS,L,,2,32
328,2024-08-01T20:06:20+02:00,ARCWINDIVID-----------R64-000900--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1565024,GOKKIR Elif Berra,Person,TUR,Türkiye,,6,SETS,W,,1,5
329,2024-08-01T20:06:20+02:00,ARCWINDIVID-----------R64-000900--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1893598,MOHAMAD FAZIL Nurul Azreena,Person,MAS,Malaysia,,0,SETS,L,,2,60
12214,2024-08-01T20:25:04+02:00,ARCWINDIVID-----------R64-001000--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1563314,DO Thi Anh Nguyet,Person,VIE,Vietnam,,5,SETS,L,,1,37
12215,2024-08-01T20:25:04+02:00,ARCWINDIVID-----------R64-001000--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1536632,FALLAH Mobina,Person,IRI,IR Iran,,6,SETS,W,,2,28
10298,2024-08-01T20:51:26+02:00,ARCWINDIVID-----------R32-000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1565024,GOKKIR Elif Berra,Person,TUR,Türkiye,,6,SETS,W,,1,5
10299,2024-08-01T20:51:26+02:00,ARCWINDIVID-----------R32-000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1536632,FALLAH Mobina,Person,IRI,IR Iran,,0,SETS,L,,2,28
965,2024-08-03T10:20:42+02:00,ARCWINDIVID-----------8FNL000400--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,,6,SETS,W,,1,13
966,2024-08-03T10:20:42+02:00,ARCWINDIVID-----------8FNL000400--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1564634,LEI Chien-Ying,Person,TPE,Chinese Taipei,,4,SETS,L,,2,29
10574,2024-08-03T10:32:34+02:00,ARCWINDIVID-----------8FNL000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,,7,SETS,W,,1,1
10575,2024-08-03T10:32:34+02:00,ARCWINDIVID-----------8FNL000100--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1560990,HAVERS Megan,Person,GBR,Great Britain,,1,SETS,L,,2,49
8755,2024-08-03T10:48:34+02:00,ARCWINDIVID-----------8FNL000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1553258,KROPPEN Michelle,Person,GER,Germany,,4,SETS,L,,1,7
8756,2024-08-03T10:48:34+02:00,ARCWINDIVID-----------8FNL000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1546132,KUMARI Deepika,Person,IND,India,,6,SETS,W,,2,23
8766,2024-08-03T11:06:32+02:00,ARCWINDIVID-----------8FNL000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1546133,KAUR Bhajan,Person,IND,India,,5,SETS,L,,1,22
8767,2024-08-03T11:06:32+02:00,ARCWINDIVID-----------8FNL000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1913983,CHOIRUNISA Diananda,Person,INA,Indonesia,,6,SETS,W,,2,6
982,2024-08-03T11:20:51+02:00,ARCWINDIVID-----------8FNL000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1541265,BARBELIN Lisa,Person,FRA,France,,6,SETS,W,,1,30
983,2024-08-03T11:20:51+02:00,ARCWINDIVID-----------8FNL000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1958706,SLIACHTICAS CAETANO Ana Luiza,Person,BRA,Brazil,,2,SETS,L,,2,19
5175,2024-08-03T11:34:24+02:00,ARCWINDIVID-----------8FNL000800--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1538449,AMAISTROAIE Madalina,Person,ROU,Romania,,2,SETS,L,,1,47
5176,2024-08-03T11:34:24+02:00,ARCWINDIVID-----------8FNL000800--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1902148,NAM Suhyeon,Person,KOR,Korea,,6,SETS,W,,2,2
6291,2024-08-03T11:39:17+02:00,ARCWINDIVID-----------8FNL000300--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1565024,GOKKIR Elif Berra,Person,TUR,Türkiye,,6,SETS,W,,1,5
6292,2024-08-03T11:39:17+02:00,ARCWINDIVID-----------8FNL000300--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1890981,NODA Satsuki,Person,JPN,Japan,,4,SETS,L,,2,12
6307,2024-08-03T11:39:17+02:00,ARCWINDIVID-----------8FNL000200--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1913372,LI Jiaman,Person,CHN,China,,5,SETS,L,,1,9
6308,2024-08-03T11:39:17+02:00,ARCWINDIVID-----------8FNL000200--,ARCWINDIVID,Women's Individual,Women's Individual 1/8 Elimination Round,1/8 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1535420,VALENCIA Alejandra,Person,MEX,Mexico,,6,SETS,W,,2,8
4631,2024-08-03T11:57:25+02:00,ARCWINDIVID-----------R32-001000--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1958706,SLIACHTICAS CAETANO Ana Luiza,Person,BRA,Brazil,,6,SETS,W,,1,19
4632,2024-08-03T11:57:25+02:00,ARCWINDIVID-----------R32-001000--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1893596,MASHAYIKH Syaqiera,Person,MAS,Malaysia,,5,SETS,L,,2,14
1943,2024-08-03T11:57:32+02:00,ARCWINDIVID-----------R64-002000--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1898203,MIRCA Alexandra,Person,MDA,Republic of Moldova,,0,SETS,L,,1,51
1944,2024-08-03T11:57:32+02:00,ARCWINDIVID-----------R64-002000--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1893596,MASHAYIKH Syaqiera,Person,MAS,Malaysia,,6,SETS,W,,2,14
3447,2024-08-03T11:57:32+02:00,ARCWINDIVID-----------R64-001900--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1958706,SLIACHTICAS CAETANO Ana Luiza,Person,BRA,Brazil,,6,SETS,W,,1,19
3448,2024-08-03T11:57:32+02:00,ARCWINDIVID-----------R64-001900--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1981582,PINTARIC Zana,Person,SLO,Slovenia,,2,SETS,L,,2,46
12285,2024-08-03T11:57:34+02:00,ARCWINDIVID-----------R32-001200--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1955599,GNORIEGA Catalina,Person,USA,United States,,5,SETS,L,,1,38
12286,2024-08-03T11:57:34+02:00,ARCWINDIVID-----------R32-001200--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1913983,CHOIRUNISA Diananda,Person,INA,Indonesia,,6,SETS,W,,2,6
13207,2024-08-03T11:57:34+02:00,ARCWINDIVID-----------R64-002400--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1973409,van der WINKEL Laura,Person,NED,Netherlands,,1,SETS,L,,1,59
13208,2024-08-03T11:57:34+02:00,ARCWINDIVID-----------R64-002400--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1913983,CHOIRUNISA Diananda,Person,INA,Indonesia,,7,SETS,W,,2,6
8166,2024-08-03T11:57:35+02:00,ARCWINDIVID-----------R64-002300--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1553257,BAUER Katharina,Person,GER,Germany,,0,SETS,L,,1,27
8167,2024-08-03T11:57:35+02:00,ARCWINDIVID-----------R64-002300--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1955599,GNORIEGA Catalina,Person,USA,United States,,6,SETS,W,,2,38
4633,2024-08-03T11:57:36+02:00,ARCWINDIVID-----------R32-001100--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1965102,MYSZOR Wioleta,Person,POL,Poland,,0,SETS,L,,1,54
4634,2024-08-03T11:57:36+02:00,ARCWINDIVID-----------R32-001100--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1546133,KAUR Bhajan,Person,IND,India,,6,SETS,W,,2,22
8190,2024-08-03T11:57:36+02:00,ARCWINDIVID-----------R64-002200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1913884,KAMAL Syifa Nurafifah,Person,INA,Indonesia,,3,SETS,L,,1,43
8191,2024-08-03T11:57:36+02:00,ARCWINDIVID-----------R64-002200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1546133,KAUR Bhajan,Person,IND,India,,7,SETS,W,,2,22
1971,2024-08-03T11:57:37+02:00,ARCWINDIVID-----------R64-002100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1546200,BHAKAT Ankita,Person,IND,India,,4,SETS,L,,1,11
1972,2024-08-03T11:57:37+02:00,ARCWINDIVID-----------R64-002100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1965102,MYSZOR Wioleta,Person,POL,Poland,,6,SETS,W,,2,54
2694,2024-08-03T11:57:40+02:00,ARCWINDIVID-----------R32-001600--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1894503,HORACKOVA Marie,Person,CZE,Czechia,,3,SETS,L,,1,31
2695,2024-08-03T11:57:40+02:00,ARCWINDIVID-----------R32-001600--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1902148,NAM Suhyeon,Person,KOR,Korea,,7,SETS,W,,2,2
3918,2024-08-03T11:57:40+02:00,ARCWINDIVID-----------R64-002700--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1546132,KUMARI Deepika,Person,IND,India,,6,SETS,W,,1,23
3919,2024-08-03T11:57:40+02:00,ARCWINDIVID-----------R64-002700--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1932757,PARNAT Reena,Person,EST,Estonia,,5,SETS,L,,2,42
7233,2024-08-03T11:57:41+02:00,ARCWINDIVID-----------R32-001400--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1546132,KUMARI Deepika,Person,IND,India,,6,SETS,W,,1,23
7234,2024-08-03T11:57:41+02:00,ARCWINDIVID-----------R32-001400--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1973408,ROEFFEN Quinty,Person,NED,Netherlands,,2,SETS,L,,2,55
7689,2024-08-03T11:57:41+02:00,ARCWINDIVID-----------R64-002800--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1973408,ROEFFEN Quinty,Person,NED,Netherlands,,6,SETS,W,,1,55
7690,2024-08-03T11:57:41+02:00,ARCWINDIVID-----------R64-002800--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1560668,STRAKA Elisabeth,Person,AUT,Austria,,4,SETS,L,,2,10
7666,2024-08-03T11:57:42+02:00,ARCWINDIVID-----------R64-002900--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1915461,REBAGLIATI Chiara,Person,ITA,Italy,,6,SETS,W,,1,15
7667,2024-08-03T11:57:42+02:00,ARCWINDIVID-----------R64-002900--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1893601,MOHAMAD ZAIRI Ariana Nur Dania,Person,MAS,Malaysia,,5,SETS,L,,2,50
5889,2024-08-03T11:57:43+02:00,ARCWINDIVID-----------R64-003000--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1538449,AMAISTROAIE Madalina,Person,ROU,Romania,,7,SETS,W,,1,47
5890,2024-08-03T11:57:43+02:00,ARCWINDIVID-----------R64-003000--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1937691,MOSHE Mikaella,Person,ISR,Israel,,1,SETS,L,,2,18
7243,2024-08-03T11:57:44+02:00,ARCWINDIVID-----------R32-001500--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1915461,REBAGLIATI Chiara,Person,ITA,Italy,,3,SETS,L,,1,15
7244,2024-08-03T11:57:44+02:00,ARCWINDIVID-----------R32-001500--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1538449,AMAISTROAIE Madalina,Person,ROU,Romania,,7,SETS,W,,2,47
5913,2024-08-03T11:57:45+02:00,ARCWINDIVID-----------R64-003100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1894503,HORACKOVA Marie,Person,CZE,Czechia,,6,SETS,W,,1,31
5914,2024-08-03T11:57:45+02:00,ARCWINDIVID-----------R64-003100--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1562602,ABDUSATTOROVA Ziyodakhon,Person,UZB,Uzbekistan,,2,SETS,L,,2,34
11788,2024-08-03T11:57:45+02:00,ARCWINDIVID-----------R64-003200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1889144,ALI Jana,Person,EGY,Egypt,,1,SETS,L,,1,63
11789,2024-08-03T11:57:45+02:00,ARCWINDIVID-----------R64-003200--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1902148,NAM Suhyeon,Person,KOR,Korea,,7,SETS,W,,2,2
6156,2024-08-03T11:57:51+02:00,ARCWINDIVID-----------R64-000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1913372,LI Jiaman,Person,CHN,China,,6,SETS,W,,1,9
6157,2024-08-03T11:57:51+02:00,ARCWINDIVID-----------R64-000500--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1895399,ANDERSEN Kirstine Danstrup,Person,DEN,Denmark,,0,SETS,L,,2,56
9697,2024-08-03T11:57:51+02:00,ARCWINDIVID-----------R32-000800--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1564634,LEI Chien-Ying,Person,TPE,Chinese Taipei,,7,SETS,W,,1,29
9698,2024-08-03T11:57:51+02:00,ARCWINDIVID-----------R32-000800--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1955601,KAUFHOLD Casey,Person,USA,United States,,3,SETS,L,,2,4
10431,2024-08-03T11:57:51+02:00,ARCWINDIVID-----------R64-000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1561000,PITMAN Bryony,Person,GBR,Great Britain,,6,SETS,W,,1,41
10432,2024-08-03T11:57:51+02:00,ARCWINDIVID-----------R64-000600--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1535429,RUIZ Angela,Person,MEX,Mexico,,2,SETS,L,,2,24
8580,2024-08-03T11:57:52+02:00,ARCWINDIVID-----------R32-000300--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1913372,LI Jiaman,Person,CHN,China,,6,SETS,W,,1,9
8581,2024-08-03T11:57:52+02:00,ARCWINDIVID-----------R32-000300--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1561000,PITMAN Bryony,Person,GBR,Great Britain,,0,SETS,L,,2,41
361,2024-08-03T11:57:53+02:00,ARCWINDIVID-----------R64-000800--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1955608,MUCINO Jennifer,Person,USA,United States,,2,SETS,L,,1,57
362,2024-08-03T11:57:53+02:00,ARCWINDIVID-----------R64-000800--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1535420,VALENCIA Alejandra,Person,MEX,Mexico,,6,SETS,W,,2,8
10427,2024-08-03T11:57:53+02:00,ARCWINDIVID-----------R64-000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1571753,MARCHENKO Veronika,Person,UKR,Ukraine,,6,SETS,W,,1,25
10428,2024-08-03T11:57:53+02:00,ARCWINDIVID-----------R64-000700--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1564638,LI Tsai-Chi,Person,TPE,Chinese Taipei,,4,SETS,L,,2,40
10294,2024-08-03T11:57:54+02:00,ARCWINDIVID-----------R32-000400--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1571753,MARCHENKO Veronika,Person,UKR,Ukraine,,4,SETS,L,,1,25
10295,2024-08-03T11:57:54+02:00,ARCWINDIVID-----------R32-000400--,ARCWINDIVID,Women's Individual,Women's Individual 1/16 Elimination Round,1/16 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1535420,VALENCIA Alejandra,Person,MEX,Mexico,,6,SETS,W,,2,8
2716,2024-08-03T11:57:55+02:00,ARCWINDIVID-----------R64-001500--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1564634,LEI Chien-Ying,Person,TPE,Chinese Taipei,,7,SETS,W,,1,29
2717,2024-08-03T11:57:55+02:00,ARCWINDIVID-----------R64-001500--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1935464,RENDON MARTINEZ Ana,Person,COL,Colombia,,1,SETS,L,,2,36
7330,2024-08-03T11:57:55+02:00,ARCWINDIVID-----------R64-001600--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1888885,SYLLA Fatoumata,Person,GUI,Guinea,,2,SETS,L,,1,61
7331,2024-08-03T11:57:55+02:00,ARCWINDIVID-----------R64-001600--,ARCWINDIVID,Women's Individual,Women's Individual 1/32 Elimination Round,1/32 Elimination Round,FINISHED,W,Archery,ARC,Invalides,1955601,KAUFHOLD Casey,Person,USA,United States,,6,SETS,W,,2,4
359,2024-08-03T13:13:01+02:00,ARCWINDIVID-----------QFNL000200--,ARCWINDIVID,Women's Individual,Women's Individual Quarterfinal,Quarterfinal,FINISHED,W,Archery,ARC,Invalides,1565024,GOKKIR Elif Berra,Person,TUR,Türkiye,,2,SETS,L,,1,5
